9ac8789b8e617754018e61a62b0a0016,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-reflect,2.0.0,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a0017,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.javassist,javassist,3.24.0-GA,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a0018,com.fasterxml.jackson.core,jackson-databind,2.11.4,net.bytebuddy,byte-buddy,1.9.3,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a0019,com.fasterxml.jackson.core,jackson-databind,2.11.4,net.bytebuddy,byte-buddy-agent,1.9.3,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a001a,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-module-junit4-common,2.0.0,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a001b,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.hamcrest,hamcrest-core,1.3,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0a001c,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-api-support,2.0.0,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0b001d,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.mockito,mockito-core,2.23.0,test,2,f,opensource,java
9ac8789b8e617754018e61a62b0b001e,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.objenesis,objenesis,3.0.1,test,3,f,opensource,java
402851818e62565a018e625679f60002,backend,项目2,1.0.0,backend,clickhouse,1.0.0,-,1,t,"",java
402851818e62565a018e625679f60003,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-web,2.4.3,compile,2,f,opensource,java
402851818e62565a018e625679f60004,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-test,2.4.3,test,2,f,opensource,java
402851818e62565a018e625679f60005,backend,项目2,1.0.0,com.alibaba,druid,1.2.5,compile,2,f,opensource,java
402851818e62565a018e625679f60006,backend,项目2,1.0.0,ru.yandex.clickhouse,clickhouse-jdbc,0.2.6,compile,2,f,opensource,java
402851818e62565a018e625679f60007,backend,项目2,1.0.0,org.mybatis.spring.boot,mybatis-spring-boot-starter,2.1.3,compile,2,f,opensource,java
402851818e62565a018e625679f60008,backend,项目2,1.0.0,org.projectlombok,lombok,1.18.20,compile,2,f,opensource,java
402851818e62565a018e625679f60009,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter,2.4.3,compile,3,f,opensource,java
402851818e62565a018e625679f6000a,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-json,2.4.3,compile,3,f,opensource,java
402851818e62565a018e625679f6000b,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-tomcat,2.4.3,compile,3,f,opensource,java
402851818e62565a018e625679f6000c,backend,项目2,1.0.0,org.springframework,spring-web,5.3.4,compile,3,f,opensource,java
402851818e62565a018e625679f6000d,backend,项目2,1.0.0,org.springframework,spring-webmvc,5.3.4,compile,3,f,opensource,java
402851818e62565a018e625679f6000e,backend,项目2,1.0.0,org.springframework.boot,spring-boot-test,2.4.3,test,3,f,opensource,java
402851818e62565a018e625679f6000f,backend,项目2,1.0.0,org.springframework.boot,spring-boot-test-autoconfigure,2.4.3,test,3,f,opensource,java
402851818e62565a018e625679f60010,backend,项目2,1.0.0,com.jayway.jsonpath,json-path,2.4.0,test,3,f,opensource,java
402851818e62565a018e625679f60011,backend,项目2,1.0.0,jakarta.xml.bind,jakarta.xml.bind-api,2.3.3,test,3,f,opensource,java
402851818e62565a018e625679f60012,backend,项目2,1.0.0,org.assertj,assertj-core,3.18.1,test,3,f,opensource,java
402851818e62565a018e625679f60013,backend,项目2,1.0.0,org.hamcrest,hamcrest,2.2,test,3,f,opensource,java
402851818e62565a018e625679f60014,backend,项目2,1.0.0,org.junit.jupiter,junit-jupiter,5.7.1,test,3,f,opensource,java
402851818e62565a018e625679f60015,backend,项目2,1.0.0,org.mockito,mockito-core,3.6.28,test,3,f,opensource,java
402851818e62565a018e625679f60016,backend,项目2,1.0.0,org.mockito,mockito-junit-jupiter,3.6.28,test,3,f,opensource,java
402851818e62565a018e625679f60017,backend,项目2,1.0.0,org.skyscreamer,jsonassert,1.5.0,test,3,f,opensource,java
402851818e62565a018e625679f60018,backend,项目2,1.0.0,org.springframework,spring-core,5.3.4,compile,3,f,opensource,java
402851818e62565a018e625679f60019,backend,项目2,1.0.0,org.springframework,spring-test,5.3.4,test,3,f,opensource,java
402851818e62565a018e625679f6001a,backend,项目2,1.0.0,org.xmlunit,xmlunit-core,2.7.0,test,3,f,opensource,java
402851818e62565a018e625679f6001b,backend,项目2,1.0.0,javax.annotation,javax.annotation-api,1.3.2,compile,3,f,opensource,java
402851818e62565a018e625679fe001c,backend,项目2,1.0.0,org.apache.httpcomponents,httpclient,4.5.13,compile,3,f,opensource,java
402851818e62565a018e625679fe001d,backend,项目2,1.0.0,org.apache.httpcomponents,httpmime,4.5.13,compile,3,f,opensource,java
402851818e62565a018e625679fe001e,backend,项目2,1.0.0,org.lz4,lz4-java,1.7.1,compile,3,f,opensource,java
402851818e62565a018e625679fe001f,backend,项目2,1.0.0,com.fasterxml.jackson.core,jackson-core,2.11.4,compile,3,f,opensource,java
402851818e62565a018e625679fe0020,backend,项目2,1.0.0,com.fasterxml.jackson.core,jackson-databind,2.11.4,compile,3,f,opensource,java
402851818e62565a018e625679fe0021,backend,项目2,1.0.0,com.google.guava,guava,29.0-jre,compile,3,f,opensource,java
402851818e62565a018e625679fe0022,backend,项目2,1.0.0,org.slf4j,slf4j-api,1.7.30,compile,3,f,opensource,java
402851818e62565a018e625679fe0023,backend,项目2,1.0.0,javax.xml.bind,jaxb-api,2.3.1,compile,3,f,opensource,java
402851818e62565a018e625679fe0024,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-jdbc,2.4.3,compile,3,f,opensource,java
402851818e62565a018e625679fe0025,backend,项目2,1.0.0,org.mybatis.spring.boot,mybatis-spring-boot-autoconfigure,2.1.3,compile,3,f,opensource,java
402851818e62565a018e625679fe0026,backend,项目2,1.0.0,org.mybatis,mybatis,3.5.5,compile,3,f,opensource,java
402851818e62565a018e625679fe0027,backend,项目2,1.0.0,org.mybatis,mybatis-spring,2.0.5,compile,3,f,opensource,java
402851818e62565a018e625679fe0028,backend,项目2,1.0.0,org.springframework.boot,spring-boot,2.4.3,compile,4,f,opensource,java
402851818e62565a018e625679fe0029,backend,项目2,1.0.0,org.springframework.boot,spring-boot-autoconfigure,2.4.3,compile,4,f,opensource,java
402851818e62565a018e625679fe002a,backend,项目2,1.0.0,org.springframework.boot,spring-boot-starter-logging,2.4.3,compile,4,f,opensource,java
402851818e62565a018e625679fe002b,backend,项目2,1.0.0,jakarta.annotation,jakarta.annotation-api,1.3.5,compile,4,f,opensource,java
402851818e62565a018e625679fe002c,backend,项目2,1.0.0,org.yaml,snakeyaml,1.27,compile,4,f,opensource,java
402851818e62565a018e625679fe002d,backend,项目2,1.0.0,com.fasterxml.jackson.datatype,jackson-datatype-jdk8,2.11.4,compile,4,f,opensource,java
402851818e62565a018e625679fe002e,backend,项目2,1.0.0,com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.11.4,compile,4,f,opensource,java
402851818e62565a018e625679fe002f,backend,项目2,1.0.0,com.fasterxml.jackson.module,jackson-module-parameter-names,2.11.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0030,backend,项目2,1.0.0,org.apache.tomcat.embed,tomcat-embed-core,9.0.43,compile,4,f,opensource,java
402851818e62565a018e625679fe0031,backend,项目2,1.0.0,org.glassfish,jakarta.el,3.0.3,compile,4,f,opensource,java
